TIME_PERIOD,value
2018-04-19,0.6359708492617537
2018-04-20,0.6577628436422751
2018-04-23,0.6768867555908784
2018-04-24,0.69497810921475
2018-04-25,0.690064873134312
2018-04-26,0.6709688169090979
2018-04-27,0.6227839236592754
2018-04-30,0.6286787111497132
2018-05-02,0.6329546775031432
2018-05-03,0.606464548820953
2018-05-04,0.6021888770291239
2018-05-07,0.5859906361692122
2018-05-08,0.6113461459975564
2018-05-09,0.6288267092341933
2018-05-10,0.6022431931626198
2018-05-11,0.6223807502169709
2018-05-14,0.6705578763286848
2018-05-15,0.69966616057871
2018-05-16,0.6693831561928514
2018-05-17,0.6838346397034156
2018-05-18,0.6788122997869879
2018-05-21,0.6221187168426727
2018-05-22,0.6201334067830446
2018-05-23,0.583832775469511
2018-05-24,0.5411493512978227
2018-05-25,0.472715185701607
2018-05-28,0.4312649033601801
2018-05-29,0.4089256473547902
2018-05-30,0.4004221619574322
2018-05-31,0.4024670996911501
2018-06-01,0.4607918447182877
2018-06-04,0.4789344866100107
2018-06-05,0.457404237482697
2018-06-06,0.5309162454777212
2018-06-07,0.5704302034244186
2018-06-08,0.5272007649232737
2018-06-11,0.5783466902386314
2018-06-12,0.5795702133265888
2018-06-13,0.5451870057026023
2018-06-14,0.5234857713433296
2018-06-15,0.4762542019865323
2018-06-18,0.4739042259810091
2018-06-19,0.4374811163045962
2018-06-20,0.454339291168357
2018-06-21,0.4212495643489404
2018-06-22,0.418218271506479
2018-06-25,0.4103555044716973
2018-06-26,0.4196190403617255
2018-06-27,0.4036427093218515
2018-06-28,0.3841357410145143
2018-06-29,0.379055687017642
2018-07-02,0.3728063270000952
2018-07-03,0.3677798910480128
2018-07-04,0.366453670895301
2018-07-05,0.3729254086959184
2018-07-06,0.3621418680086892
2018-07-09,0.3893735675691969
2018-07-10,0.3907256218726358
2018-07-11,0.3821032402865141
2018-07-12,0.3685001184230732
2018-07-13,0.3512959458484106
2018-07-16,0.38031931625191
2018-07-17,0.3643481577244678
2018-07-18,0.3530315235105368
2018-07-19,0.3499036163855953
2018-07-20,0.3737684191760797
2018-07-23,0.4129764417334369
2018-07-24,0.4229360143133478
2018-07-25,0.410132615854482
2018-07-26,0.4086933885276291
2018-07-27,0.4185302578518808
2018-07-30,0.4668007200546569
2018-07-31,0.4553404508943632
2018-08-01,0.4996144956381938
2018-08-02,0.4868874088388022
2018-08-03,0.4326907669020974
2018-08-06,0.411767823091699
2018-08-07,0.4323275662454326
2018-08-08,0.4273381973296839
2018-08-09,0.4002558931398079
2018-08-10,0.3508818642948084
2018-08-13,0.3521400443293281
2018-08-14,0.348191192611905
2018-08-15,0.3347280467226277
2018-08-16,0.3345410062906992
2018-08-17,0.3243727005001755
2018-08-20,0.324350992713132
2018-08-21,0.3551289077874324
2018-08-22,0.3580340831019288
2018-08-23,0.3701555629541211
2018-08-24,0.3867362419407847
2018-08-27,0.4059009965204065
2018-08-28,0.4167668232606534
2018-08-29,0.4426493237026117
2018-08-30,0.3922730791896782
2018-08-31,0.3719089874180712
2018-09-03,0.3663075367888631
2018-09-04,0.3787360305388993
2018-09-05,0.4279527866299499
2018-09-06,0.4044883280503164
2018-09-07,0.4199569560726717
2018-09-10,0.4365483688531739
2018-09-11,0.4651661343838089
2018-09-12,0.4321997252642982
2018-09-13,0.4615931049323531
2018-09-14,0.4829293916222026
2018-09-17,0.4908558764767408
2018-09-18,0.5039115210894627
2018-09-19,0.5193924698010948
2018-09-20,0.5202739194381003
2018-09-21,0.4932284811939693
2018-09-24,0.5403904599427358
2018-09-25,0.5654457043184609
2018-09-26,0.5632325213891374
2018-09-27,0.5486298236272802
2018-09-28,0.5091276886227742
2018-10-01,0.5392670129467678
2018-10-02,0.4780783783462414
2018-10-03,0.4985365492214848
2018-10-04,0.5631430593745899
2018-10-05,0.5958080383648499
2018-10-08,0.5847991114677269
2018-10-09,0.5906548148762889
2018-10-10,0.6022768422888536
2018-10-11,0.5794345500196885
2018-10-12,0.5568402979234861
2018-10-15,0.5490314019036742
2018-10-16,0.5353802677139354
2018-10-17,0.5153312073608829
2018-10-18,0.5107796150769692
2018-10-19,0.4847774281485675
2018-10-22,0.4912815034356841
2018-10-23,0.4647534737858443
2018-10-24,0.452821898076885
2018-10-25,0.4502251778292292
2018-10-26,0.4113428724235
2018-10-29,0.4478275856529263
2018-10-30,0.4253270251341323
2018-10-31,0.4342568662405739
2018-11-01,0.4574657033260267
2018-11-02,0.4846928419993377
2018-11-05,0.4813594336349949
2018-11-06,0.482266242857273
2018-11-07,0.4981553552187927
2018-11-08,0.5076617794284326
2018-11-09,0.4734748849108072
2018-11-12,0.4467730747074183
2018-11-13,0.4561970313666945
2018-11-14,0.4724019179667422
2018-11-15,0.4235837438898491
2018-11-16,0.4312189812186098
2018-11-19,0.4466936319196462
2018-11-20,0.4140571396637176
2018-11-21,0.430074541812167
2018-11-22,0.4384668702204148
2018-11-23,0.4034291790481692
2018-11-26,0.4284067433904814
2018-11-27,0.409578546126994
2018-11-28,0.4177935829959152
2018-11-29,0.3882940591625896
2018-11-30,0.369032434490065
2018-12-03,0.3725785040800451
2018-12-04,0.3447882312672101
2018-12-05,0.3311463013539377
2018-12-06,0.2946934069181042
2018-12-07,0.3292498064648841
2018-12-10,0.3091154534229838
2018-12-11,0.3010056630263618
2018-12-12,0.3194028123157473
2018-12-13,0.3150103139884415
2018-12-14,0.319577885843703
2018-12-17,0.3215132279566024
2018-12-18,0.3100501754381239
2018-12-19,0.3048671622252366
2018-12-20,0.2850425185010232
2018-12-21,0.301981472376025
2018-12-27,0.3039678511314347
2018-12-28,0.316223018423702
2019-01-02,0.2277731720193814
2019-01-03,0.2462275849487483
2019-01-04,0.2746611771045129
2019-01-07,0.2888748335790811
2019-01-08,0.3105817908749722
2019-01-09,0.3011134769877213
2019-01-10,0.2674735772420931
2019-01-11,0.2487008781019892
2019-01-14,0.2426070715739641
2019-01-15,0.2388592302140466
2019-01-16,0.2580422898655383
2019-01-17,0.2672090339938258
2019-01-18,0.2811071406436354
2019-01-21,0.2881681561761904
2019-01-22,0.2680802570460607
2019-01-23,0.2652459915527392
2019-01-24,0.2159525970341627
2019-01-25,0.2245224257989444
2019-01-28,0.2289868402934871
2019-01-29,0.2268015997158632
2019-01-30,0.2152586627451107
2019-01-31,0.1876074798881903
2019-02-01,0.1876056777856991
2019-02-04,0.2057848207517945
2019-02-05,0.2156275055677969
2019-02-06,0.1950841126159166
2019-02-07,0.1473309502632198
2019-02-08,0.1209066788765658
2019-02-11,0.1494672097430349
2019-02-12,0.1776718162281163
2019-02-13,0.1779687473438458
2019-02-14,0.1346361223007073
2019-02-15,0.1493039042508019
2019-02-18,0.156501247709333
2019-02-19,0.1541121528490903
2019-02-20,0.1454993038550047
2019-02-21,0.1839394969591405
2019-02-22,0.1479103895348381
2019-02-25,0.1583176480177206
2019-02-26,0.1601038119487405
2019-02-27,0.1967485204224011
2019-02-28,0.2281325209626938
2019-03-01,0.2549494461534891
2019-03-04,0.2247227033646335
2019-03-05,0.216517984050184
2019-03-06,0.1811138541074211
2019-03-07,0.1309803509597036
2019-03-08,0.1219710544043821
2019-03-11,0.1090820490458961
2019-03-12,0.1147251635682842
2019-03-13,0.1147251635682797
2019-03-14,0.1300044644419218
2019-03-15,0.1310416737271214
2019-03-18,0.1340795395141767
2019-03-19,0.1571049543599576
2019-03-20,0.1368180909245189
2019-03-21,0.0926855715652252
2019-03-22,0.0155754714761329
2019-03-25,0.032600052838323
2019-03-26,0.0280913337258392
2019-03-27,-0.0336564559057279
2019-03-28,-0.0232666246051294
2019-03-29,-0.0134294349958481
2019-04-01,0.0081585304100282
2019-04-02,0.0113446890750634
2019-04-03,0.055835304364467
2019-04-04,0.0442018633669638
2019-04-05,0.0499743692716569
2019-04-08,0.051849131345627
2019-04-09,0.0394865855229134
2019-04-10,0.0127112752718345
2019-04-11,0.0308424818041777
2019-04-12,0.090170766985913
2019-04-15,0.1150477302503643
2019-04-16,0.1072378389019834
2019-04-17,0.1274962291361352
2019-04-18,0.0725736382141772
2019-04-23,0.0845989246841316
2019-04-24,0.0390836468344439
2019-04-25,0.0391228593352925
2019-04-26,0.0304865472921314
2019-04-29,0.0561914214297303
2019-04-30,0.0761878544554783
2019-05-02,0.0593398053985803
2019-05-03,0.0651605071425143
2019-05-06,0.0617863578319615
2019-05-07,0.0193468238560781
2019-05-08,0.0019885055598809
2019-05-09,-0.0053698785817859
2019-05-10,0.0210306412591094
2019-05-13,-0.0012420114929847
2019-05-14,-0.0172238039155092
2019-05-15,-0.053947157757741
2019-05-16,-0.0280312101331166
2019-05-17,-0.0446204000615271
2019-05-20,-0.0279463745283292
2019-05-21,-0.0110129223581578
2019-05-22,-0.0156953901877687
2019-05-23,-0.050595377300898
2019-05-24,-0.0461320958908424
2019-05-27,-0.0727535517885158
2019-05-28,-0.0850865484653629
2019-05-29,-0.1100936805507961
2019-05-30,-0.0986345652019768
2019-05-31,-0.1317339566911721
2019-06-03,-0.1439480990346955
2019-06-04,-0.1462880655729286
2019-06-05,-0.1671417480833614
2019-06-06,-0.1668102519763499
2019-06-07,-0.2058512388002991
2019-06-10,-0.1615216772769203
2019-06-11,-0.1732442800768798
2019-06-12,-0.1754792559113274
2019-06-13,-0.184136216280125
2019-06-14,-0.192624006520115
2019-06-17,-0.1801843625105217
2019-06-18,-0.2541286667618458
2019-06-19,-0.2283185907642408
2019-06-20,-0.2589806351735197
2019-06-21,-0.220985780612763
2019-06-24,-0.236256178446395
2019-06-25,-0.2668973850955889
2019-06-26,-0.2551530776744495
2019-06-27,-0.2476540647390281
2019-06-28,-0.2588942841047439
2019-07-01,-0.2822507044178106
2019-07-02,-0.295684715854378
2019-07-03,-0.3233026522007147
2019-07-04,-0.3386541676528445
2019-07-05,-0.2811771411426611
2019-07-08,-0.3185665538172992
2019-07-09,-0.2828982478013682
2019-07-10,-0.2322518805097879
2019-07-11,-0.2050963058150006
2019-07-12,-0.1802300406916455
2019-07-15,-0.2239930439373068
2019-07-16,-0.2301979167969126
2019-07-17,-0.2663176698717433
2019-07-18,-0.2732295241437557
2019-07-19,-0.2942121540578526
2019-07-22,-0.308391021670733
2019-07-23,-0.3188229363477268
2019-07-24,-0.3556120516892473
2019-07-25,-0.3128483573934599
2019-07-26,-0.3435090809685244
2019-07-29,-0.3699780393391343
2019-07-30,-0.3727334858910356
2019-07-31,-0.3904594031654613
2019-08-01,-0.418788529351183
2019-08-02,-0.4522644373659639
2019-08-05,-0.4904111160493314
2019-08-06,-0.5044519797708062
2019-08-07,-0.5782931035842056
2019-08-08,-0.5273443492965746
2019-08-09,-0.5389426225725074
2019-08-12,-0.55705653084746
2019-08-13,-0.566503042976227
2019-08-14,-0.6154969419987606
2019-08-15,-0.6560361272580888
2019-08-16,-0.6694386680997124
2019-08-19,-0.6035549201196875
2019-08-20,-0.6591605838044821
2019-08-21,-0.6324653342967186
2019-08-22,-0.6009931155429968
2019-08-23,-0.6068446041662208
2019-08-26,-0.6197477039190202
2019-08-27,-0.6423986973704445
2019-08-28,-0.6803128383431969
2019-08-29,-0.6567194182117428
2019-08-30,-0.6526805405710738
2019-09-02,-0.6459338318807459
2019-09-03,-0.6558821046502317
2019-09-04,-0.6093422921739715
2019-09-05,-0.5401369927529736
2019-09-06,-0.587504400343394
2019-09-09,-0.5297917094533093
2019-09-10,-0.5259884867446023
2019-09-11,-0.5217154825725316
2019-09-12,-0.5264382987596723
2019-09-13,-0.4428530465877127
2019-09-16,-0.4300552577409258
2019-09-17,-0.4355409695901002
2019-09-18,-0.4555477016382112
2019-09-19,-0.4564759425948046
2019-09-20,-0.4734546186223682
2019-09-23,-0.539055426277939
2019-09-24,-0.5412999510699241
2019-09-25,-0.5625564984968463
2019-09-26,-0.5330093327805128
2019-09-27,-0.540628427520967
2019-09-30,-0.5210200593301089
2019-10-01,-0.4911456205732021
2019-10-02,-0.4890583508045334
2019-10-03,-0.545025068308433
2019-10-04,-0.5395014143504913
2019-10-07,-0.5358568620820776
2019-10-08,-0.5463180468511566
2019-10-09,-0.5196653222910337
2019-10-10,-0.4355530911837086
2019-10-11,-0.404815146088354
2019-10-14,-0.4109760015739629
2019-10-15,-0.4199959140833309
2019-10-16,-0.3406904201441074
2019-10-17,-0.3533183535963942
2019-10-18,-0.3320884254293594
2019-10-21,-0.2977929654352937
2019-10-22,-0.3260065424401097
2019-10-23,-0.3528551036786362
2019-10-24,-0.354018210845731
2019-10-25,-0.3282783360588817
2019-10-28,-0.2807901987884289
2019-10-29,-0.3011600967122811
2019-10-30,-0.3108008455914759
2019-10-31,-0.3645588719895603
2019-11-01,-0.3441161750711101
2019-11-04,-0.3021454461068025
2019-11-05,-0.2710676566086931
2019-11-06,-0.2787346063823466
2019-11-07,-0.2201532546105151
2019-11-08,-0.2103714368814579
2019-11-11,-0.2123400482789588
2019-11-12,-0.1979308834242665
2019-11-13,-0.2515448649363168
2019-11-14,-0.2868179394782228
2019-11-15,-0.2871831969159881
2019-11-18,-0.2900271193479522
2019-11-19,-0.2841604354693521
2019-11-20,-0.3109123343617468
2019-11-21,-0.272655670494704
2019-11-22,-0.2973916357957993
2019-11-25,-0.3061156040067034
2019-11-26,-0.3272787648525148
2019-11-27,-0.3124069590627201
2019-11-28,-0.3103829971593468
2019-11-29,-0.2973038143639779
2019-12-02,-0.2256774051360315
2019-12-03,-0.2736879642698002
2019-12-04,-0.2799956118351088
2019-12-05,-0.22895993687438
2019-12-06,-0.2352510049178291
2019-12-09,-0.2490349363125705
2019-12-10,-0.2320126396514843
2019-12-11,-0.250099353815663
2019-12-12,-0.23276364955082
2019-12-13,-0.209293288334734
2019-12-16,-0.2336635567080494
2019-12-17,-0.2264504818646728
2019-12-18,-0.1954644282915549
2019-12-19,-0.1588309274253023
2019-12-20,-0.1754136474164531
2019-12-23,-0.1836878146458915
2019-12-27,-0.1911062849224456
2019-12-30,-0.1416139923580766
2020-01-02,-0.1739952290506492
2020-01-03,-0.2229262874035447
2020-01-06,-0.2474256713180889
2020-01-07,-0.2321297946632867
2020-01-08,-0.2045804381697511
2020-01-09,-0.1704795188835031
2020-01-10,-0.1716351285092181
2020-01-13,-0.1406716470596256
2020-01-14,-0.1581516795862603
2020-01-15,-0.1844169430166284
2020-01-16,-0.1952813726951796
2020-01-17,-0.1876597776975583
2020-01-20,-0.1961084729175675
2020-01-21,-0.2024295210555888
2020-01-22,-0.2413260651055151
2020-01-23,-0.274775830234081
2020-01-24,-0.2890709559875732
2020-01-27,-0.3474035493063248
2020-01-28,-0.3346603235730501
2020-01-29,-0.3448154271763561
2020-01-30,-0.3635179596217428
2020-01-31,-0.3982077398358039
2020-02-03,-0.402813896006994
2020-02-04,-0.355814043587328
2020-02-05,-0.3251897667994936
2020-02-06,-0.3121010087922475
2020-02-07,-0.3566917083887873
2020-02-10,-0.3609515216190782
2020-02-11,-0.3585664011272444
2020-02-12,-0.3428180050697578
2020-02-13,-0.348096359725043
2020-02-14,-0.3705077224328503
2020-02-17,-0.3642674431213324
2020-02-18,-0.3628297946670535
2020-02-19,-0.3712332951487851
2020-02-20,-0.3924990118510174
2020-02-21,-0.4108924274161136
2020-02-24,-0.4397553021274061
2020-02-25,-0.4545266652956194
2020-02-26,-0.4496438968959015
2020-02-27,-0.5029516978646975
2020-02-28,-0.5719619376432523
2020-03-02,-0.5880763725897622
2020-03-03,-0.5560707424315745
2020-03-04,-0.5861897239546017
2020-03-05,-0.6207002835710718
2020-03-06,-0.6907591114368969
2020-03-09,-0.8152153483803315
2020-03-10,-0.739890248508448
2020-03-11,-0.7025231014419004
2020-03-12,-0.6823884534583988
2020-03-13,-0.4964854710742976
2020-03-16,-0.3928589740459123
2020-03-17,-0.3574957916003418
2020-03-18,-0.1780639156936012
2020-03-19,-0.1069264996597154
2020-03-20,-0.2482208155816199
2020-03-23,-0.291235780141823
2020-03-24,-0.2663578457315503
2020-03-25,-0.2383652373274745
2020-03-26,-0.2686452399296861
2020-03-27,-0.3952602898250528
2020-03-30,-0.4505475844329756
2020-03-31,-0.4142217275658404
2020-04-01,-0.3792923258915759
2020-04-02,-0.3618051034749845
2020-04-03,-0.3678165416972803
2020-04-06,-0.3326687054384121
2020-04-07,-0.2487718486590724
2020-04-08,-0.2190768577083477
2020-04-09,-0.2522837548004877
2020-04-14,-0.2988593947948299
2020-04-15,-0.3758689460178548
2020-04-16,-0.3737586621562259
2020-04-17,-0.3707949403650108
2020-04-20,-0.3468469364480637
2020-04-21,-0.3702438109681485
2020-04-22,-0.3333140192188724
2020-04-23,-0.3358285909046601
2020-04-24,-0.3625937456042409
2020-04-27,-0.3555674087408658
2020-04-28,-0.3724736202926442
2020-04-29,-0.4120554793862694
2020-04-30,-0.4577088658789732
2020-05-04,-0.4445438869151521
2020-05-05,-0.4497137463667042
2020-05-06,-0.4175174965383055
2020-05-07,-0.4149614266412413
2020-05-08,-0.4204737893138675
2020-05-11,-0.4075834627421506
2020-05-12,-0.3875111130354143
2020-05-13,-0.4225872451115355
2020-05-14,-0.4477477072921043
2020-05-15,-0.458467797394662
2020-05-18,-0.4167596324400104
2020-05-19,-0.3754843147794826
2020-05-20,-0.4019455041177679
2020-05-21,-0.4103757780394184
2020-05-22,-0.3991108371600362
2020-05-25,-0.4033485531642906
2020-05-26,-0.3475946422598603
2020-05-27,-0.330152516124806
2020-05-28,-0.3403945214275654
2020-05-29,-0.3592212288998233
2020-06-01,-0.3183326909071988
2020-06-02,-0.3308349151691883
2020-06-03,-0.2873537356547566
2020-06-04,-0.2466432367094002
2020-06-05,-0.2011248622454076
2020-06-08,-0.2399232584266961
2020-06-09,-0.2569465607478602
2020-06-10,-0.2582867477598141
2020-06-11,-0.3402277341546318
2020-06-12,-0.3550624816158323
2020-06-15,-0.3745102924390311
2020-06-16,-0.3498574643246215
2020-06-17,-0.3633493844474578
2020-06-18,-0.3801660799551247
2020-06-19,-0.3873921899015462
2020-06-22,-0.423582335223907
2020-06-23,-0.3854677716831549
2020-06-24,-0.3785676032424985
2020-06-25,-0.4317089595925036
2020-06-26,-0.4303633793999046
2020-06-29,-0.4206285712497437
2020-06-30,-0.4511601140782186
2020-07-01,-0.3646722682488486
2020-07-02,-0.3868078043952838
2020-07-03,-0.4010754066396234
2020-07-06,-0.3927475129734308
2020-07-07,-0.3961275728936626
2020-07-08,-0.4046544079135743
2020-07-09,-0.4229079331193075
2020-07-10,-0.4523359643399973
2020-07-13,-0.3887019794626258
2020-07-14,-0.4133933435176868
2020-07-15,-0.3935838896794204
2020-07-16,-0.4334242541405415
2020-07-17,-0.4280650570372879
2020-07-20,-0.4451441100187625
2020-07-21,-0.4292295495792557
2020-07-22,-0.4651311290657629
2020-07-23,-0.4566251008242981
2020-07-24,-0.4252819763955449
2020-07-27,-0.4598172096411765
2020-07-28,-0.4746202109197215
2020-07-29,-0.47856820944452
2020-07-30,-0.5257299860719304
2020-07-31,-0.4934549928365368
2020-08-03,-0.4791267995860484
2020-08-04,-0.5326657581051517
2020-08-05,-0.4832810799663196
2020-08-06,-0.5196281607510835
2020-08-07,-0.5072362463236098
2020-08-10,-0.506526845811818
2020-08-11,-0.4526879580656406
2020-08-12,-0.4356647015693595
2020-08-13,-0.3905306668893553
2020-08-14,-0.3951394980824689
2020-08-17,-0.4020355617151439
2020-08-18,-0.4228381425945806
2020-08-19,-0.446293914661847
2020-08-20,-0.4859040806562595
2020-08-21,-0.4764155970889594
2020-08-24,-0.4782246599806603
2020-08-25,-0.4121498534423615
2020-08-26,-0.3908726618361373
2020-08-27,-0.3701596542759735
2020-08-28,-0.3902054514547712
2020-08-31,-0.370767370836389
2020-09-01,-0.3739073245545876
2020-09-02,-0.4270503651526427
2020-09-03,-0.4603707417079281
2020-09-04,-0.4426237235498256
2020-09-07,-0.434112557509938
2020-09-08,-0.465297322710458
2020-09-09,-0.435738335770917
2020-09-10,-0.4085939394935156
2020-09-11,-0.4355379983121357
2020-09-14,-0.4638550524276317
2020-09-15,-0.4530035279044373
2020-09-16,-0.4628874293599914
2020-09-17,-0.4735761258310185
2020-09-18,-0.4729647916791992
2020-09-21,-0.5014623559690459
2020-09-22,-0.4839613130422657
2020-09-23,-0.4806940500421865
2020-09-24,-0.4881484814058701
2020-09-25,-0.4963290679447016
2020-09-28,-0.5001584492716393
2020-09-29,-0.5014359738487459
2020-09-30,-0.4953658691276756
2020-10-01,-0.4853429582467181
2020-10-02,-0.5066794592273816
2020-10-05,-0.4874808719694501
2020-10-06,-0.4921696647913767
2020-10-07,-0.4664222176752703
2020-10-08,-0.4911001528521677
2020-10-09,-0.5156040123577754
2020-10-12,-0.5197315661591118
2020-10-13,-0.5301042033197376
2020-10-14,-0.5539630430253792
2020-10-15,-0.5935013527583859
2020-10-16,-0.5929924224393228
2020-10-19,-0.5837748201340967
2020-10-20,-0.5828554477846564
2020-10-21,-0.5619477989644484
2020-10-22,-0.5493628922720837
2020-10-23,-0.5347056709079472
2020-10-26,-0.5440869293022681
2020-10-27,-0.5840760697426433
2020-10-28,-0.602136529408114
2020-10-29,-0.6030597807678006
2020-10-30,-0.6034864733654897
2020-11-02,-0.6056602920696017
2020-11-03,-0.5981530487713091
2020-11-04,-0.61858764979943
2020-11-05,-0.5994041413612963
2020-11-06,-0.5879951845192029
2020-11-09,-0.505353235919721
2020-11-10,-0.4562919175746351
2020-11-11,-0.4876685275821124
2020-11-12,-0.5074823235409291
2020-11-13,-0.5289951490019491
2020-11-16,-0.5307732834270471
2020-11-17,-0.54408000060462
2020-11-18,-0.5391208655469248
2020-11-19,-0.5533823081298608
2020-11-20,-0.5649592981213831
2020-11-23,-0.555630375166674
2020-11-24,-0.5564149473553304
2020-11-25,-0.5487161480566476
2020-11-26,-0.5578160547899262
2020-11-27,-0.5575061289094765
2020-11-30,-0.5496842544259004
2020-12-01,-0.5156576019209256
2020-12-02,-0.489175404356875
2020-12-03,-0.5285281364203134
2020-12-04,-0.5296154079176629
2020-12-07,-0.5613015189065695
2020-12-08,-0.5884381042211411
2020-12-09,-0.580264468743704
2020-12-10,-0.5835258649396518
2020-12-11,-0.6148095761806123
2020-12-14,-0.5929995565695565
2020-12-15,-0.599475694303583
2020-12-16,-0.5456016619925665
2020-12-17,-0.5701908146163914
2020-12-18,-0.5621708132151224
2020-12-21,-0.5758626630457333
2020-12-22,-0.5736288136004735
2020-12-23,-0.5324507486301204
2020-12-28,-0.5391871813213847
2020-12-29,-0.5599709461497477
2020-12-30,-0.5700079921508663
2021-01-04,-0.5720845536627377
2021-01-05,-0.5750587859195333
2021-01-06,-0.5401835256757694
2021-01-07,-0.5427611275747775
2021-01-08,-0.5446041356699363
2021-01-11,-0.5154055823530368
2021-01-12,-0.4912255062157467
2021-01-13,-0.5260978206321765
2021-01-14,-0.5633570715649387
2021-01-15,-0.5439206382358588
2021-01-18,-0.5311800653228023
2021-01-19,-0.5188665579280682
2021-01-20,-0.5357603655685685
2021-01-21,-0.5006893786269213
2021-01-22,-0.5150580152261877
2021-01-25,-0.5515737942774792
2021-01-26,-0.5405202820206063
2021-01-27,-0.5571614336958302
2021-01-28,-0.5417382582390453
2021-01-29,-0.5122549639975529
2021-02-01,-0.5112039222516493
2021-02-02,-0.4850892939455988
2021-02-03,-0.4657032906223932
2021-02-04,-0.4489231951343231
2021-02-05,-0.4547085137008468
2021-02-08,-0.4200757725602799
2021-02-09,-0.4418373891854568
2021-02-10,-0.4487913236034777
2021-02-11,-0.4552401585888952
2021-02-12,-0.4164291824373607
2021-02-15,-0.3746499994025516
2021-02-16,-0.347939084671101
2021-02-17,-0.3500528991027543
2021-02-18,-0.3157659870889575
2021-02-19,-0.30145744243389
2021-02-22,-0.3286702407023867
2021-02-23,-0.2818750701774855
2021-02-24,-0.259786731388874
2021-02-25,-0.2274242966420905
2021-02-26,-0.245739451145833
2021-03-01,-0.3240427681702531
2021-03-02,-0.3096255270250405
2021-03-03,-0.2935971617921047
2021-03-04,-0.3075997400211574
2021-03-05,-0.2837801146948027
2021-03-08,-0.2756398836959168
2021-03-09,-0.3041652415924818
2021-03-10,-0.2999154739166711
2021-03-11,-0.3243995080552486
2021-03-12,-0.2821945038687952
2021-03-15,-0.2952824407731191
2021-03-16,-0.3259504672604203
2021-03-17,-0.2813992086110062
2021-03-18,-0.2464714097826905
2021-03-19,-0.274255956373123
2021-03-22,-0.2889048975093273
2021-03-23,-0.3228741001659418
2021-03-24,-0.327322229208165
2021-03-25,-0.3596305455753072
2021-03-26,-0.3309516068470874
2021-03-29,-0.3090660643083174
2021-03-30,-0.2595793377934994
2021-03-31,-0.2786500209590494
2021-04-01,-0.304830860730731
2021-04-06,-0.2905626908834082
2021-04-07,-0.3004071885265231
2021-04-08,-0.3278594890271371
2021-04-09,-0.2692333662677901
2021-04-12,-0.2715624054609455
2021-04-13,-0.2734792585214007
2021-04-14,-0.2594569265150683
2021-04-15,-0.2516666822214679
2021-04-16,-0.2312715827945521
2021-04-19,-0.1973086178001786
2021-04-20,-0.2166951278725046
2021-04-21,-0.2530260730267422
2021-04-22,-0.2507764738122979
2021-04-23,-0.2350543082878093
2021-04-26,-0.2399162680823052
2021-04-27,-0.2251622682537033
2021-04-28,-0.2086183250727122
2021-04-29,-0.1578056425094582
2021-04-30,-0.1799941287779782
2021-05-03,-0.1766098041635775
2021-05-04,-0.218911790366802
2021-05-05,-0.2020700265078523
2021-05-06,-0.1967065488030948
2021-05-07,-0.1947493049831803
2021-05-10,-0.1796768068229419
2021-05-11,-0.1317421106752503
2021-05-12,-0.0921718773059616
2021-05-13,-0.0801736211905304
2021-05-14,-0.0956475161210042
2021-05-17,-0.0735833492945357
2021-05-18,-0.0768701104046609
2021-05-19,-0.0682340993103469
2021-05-20,-0.0713681820800298
2021-05-21,-0.1018040069948389
2021-05-24,-0.095090965764903
2021-05-25,-0.1366544228501514
2021-05-26,-0.1784022275369441
2021-05-27,-0.1471088765113632
2021-05-28,-0.1542104755539854
2021-05-31,-0.1464150531334933
2021-06-01,-0.152207882527537
2021-06-02,-0.1685155882174269
2021-06-03,-0.1605521309399908
2021-06-04,-0.186038947336363
2021-06-07,-0.1587290153378706
2021-06-08,-0.1936152276268932
2021-06-09,-0.2328220282494673
2021-06-10,-0.2120931083225241
2021-06-11,-0.254478702000358
2021-06-14,-0.2240491308840866
2021-06-15,-0.2113851744595818
2021-06-16,-0.2123028398520432
2021-06-17,-0.1895070468576549
2021-06-18,-0.2030317764716125
2021-06-21,-0.1752134200073456
2021-06-22,-0.164893215641801
2021-06-23,-0.1876441178191243
2021-06-24,-0.188387495310021
2021-06-25,-0.1714548014961381
2021-06-28,-0.1774516831439974
2021-06-29,-0.1690695598072036
2021-06-30,-0.2031675387389504
2021-07-01,-0.2121342986198175
2021-07-02,-0.2372602808236559
2021-07-05,-0.2189623650178798
2021-07-06,-0.2609668739699926
2021-07-07,-0.3094893728906402
2021-07-08,-0.326775213229264
2021-07-09,-0.2979332082395802
2021-07-12,-0.3045506305888543
2021-07-13,-0.3192123160544624
2021-07-14,-0.3173952816023466
2021-07-15,-0.3408957325298134
2021-07-16,-0.3514391981666995
2021-07-19,-0.3902397494860259
2021-07-20,-0.4276975557635456
2021-07-21,-0.3994580561662491
2021-07-22,-0.4057264040294415
2021-07-23,-0.4160615667264871
2021-07-26,-0.4045311768509201
2021-07-27,-0.4374197824317836
2021-07-28,-0.4315674030822589
2021-07-29,-0.4321667808819338
2021-07-30,-0.4398795835232656
2021-08-02,-0.4598083151093917
2021-08-03,-0.4872730617940939
2021-08-04,-0.5053644737109648
2021-08-05,-0.4993421945540826
2021-08-06,-0.4550069157791023
2021-08-09,-0.4664286456556445
2021-08-10,-0.4707311852289608
2021-08-11,-0.4503548848146632
2021-08-12,-0.4468566124150461
